task_name,epoch,step,loss
sciq,2,63,0.054311495274305344
sciq,2,64,0.015100263059139252
sciq,2,65,0.019069166854023933
sciq,2,66,0.5946703553199768
sciq,2,67,0.2122507244348526
sciq,2,68,0.03824114054441452
sciq,2,69,0.42580655217170715
sciq,2,70,0.06221896782517433
sciq,2,71,0.38676145672798157
sciq,2,72,0.05910897254943848
sciq,2,73,0.41387850046157837
sciq,2,74,0.07125318050384521
sciq,2,75,0.4604533016681671
sciq,2,76,0.05561898276209831
sciq,2,77,0.2556654214859009
sciq,2,78,0.46737101674079895
sciq,2,79,0.22211997210979462
sciq,2,80,0.634375274181366
sciq,2,81,0.004989927168935537
sciq,2,82,0.3566035330295563
sciq,2,83,0.8664305806159973
sciq,2,84,0.3461229205131531
sciq,2,85,0.2001863270998001
sciq,2,86,0.143100306391716
sciq,2,87,0.029985109344124794
sciq,2,88,0.3399023413658142
sciq,2,89,1.2848738431930542
sciq,2,90,0.31563642621040344
sciq,2,91,1.7719337940216064
sciq,2,92,0.13397018611431122
sciq,2,93,0.04520437866449356
sciq,2,94,0.06052156165242195
sciq,2,95,0.4099423885345459
sciq,2,96,0.39795640110969543
sciq,2,97,0.13018515706062317
sciq,2,98,1.3965917825698853
sciq,2,99,0.511363685131073
sciq,2,100,0.2773982584476471
sciq,3,101,0.00570661062374711
sciq,3,102,0.02574182115495205
sciq,3,103,0.015401452779769897
sciq,3,104,0.044359851628541946
sciq,3,105,0.3029422163963318
sciq,3,106,0.19508512318134308
sciq,3,107,0.05556867644190788
sciq,3,108,0.00397722702473402
sciq,3,109,0.05869358405470848
sciq,3,110,0.16722646355628967
sciq,3,111,0.009425133466720581
sciq,3,112,0.004526970442384481
sciq,3,113,0.22625203430652618
sciq,3,114,0.04180333763360977
sciq,3,115,0.1833254098892212
sciq,3,116,0.003086233278736472
sciq,3,117,0.20530176162719727
sciq,3,118,0.10903175175189972
sciq,3,119,0.05326139181852341
sciq,3,120,0.15695422887802124
sciq,3,121,1.1016722917556763
sciq,3,122,0.026084383949637413
sciq,3,123,0.006592019461095333
sciq,3,124,0.07889902591705322
sciq,3,125,0.040869805961847305
sciq,3,126,0.013408511877059937
sciq,3,127,0.6892385482788086
sciq,3,128,0.278881698846817
sciq,3,129,0.09806568175554276
sciq,3,130,0.0219419002532959
sciq,3,131,0.012559328228235245
sciq,3,132,0.0092806126922369
sciq,3,133,0.02928365208208561
sciq,3,134,0.03943967819213867
sciq,3,135,0.001554676447995007
sciq,3,136,0.8861109614372253
sciq,3,137,0.023739468306303024
sciq,3,138,0.006051936186850071
sciq,3,139,0.018670527264475822
sciq,3,140,0.12158485502004623
sciq,3,141,0.01187098678201437
sciq,3,142,0.00691074226051569
sciq,3,143,0.26407915353775024
sciq,3,144,0.00505030108615756
sciq,3,145,0.011515829712152481
sciq,3,146,0.03536546230316162
sciq,3,147,0.0025104416999965906
sciq,3,148,0.02507408894598484
sciq,3,149,0.08125282824039459
sciq,3,150,0.08151797950267792
arc_challenge,1,1,2.7444958686828613
arc_challenge,1,2,0.5206347107887268
arc_challenge,1,3,0.6378280520439148
arc_challenge,1,4,1.10694420337677
arc_challenge,1,5,1.3942936658859253
arc_challenge,1,6,1.2518445253372192
arc_challenge,1,7,0.682598888874054
arc_challenge,1,8,1.1656001806259155
arc_challenge,1,9,0.6977368593215942
arc_challenge,1,10,1.735733985900879
arc_challenge,1,11,0.0479285754263401
arc_challenge,1,12,2.088787317276001
arc_challenge,1,13,0.8849237561225891
arc_challenge,1,14,0.230194091796875
arc_challenge,1,15,0.35551556944847107
arc_challenge,1,16,0.1484297811985016
arc_challenge,1,17,2.334892988204956
arc_challenge,1,18,2.407233715057373
arc_challenge,1,19,0.3751472234725952
arc_challenge,1,20,0.39608845114707947
arc_challenge,1,21,0.14329956471920013
arc_challenge,1,22,0.4935634732246399
arc_challenge,1,23,1.0601006746292114
arc_challenge,1,24,0.7905362844467163
arc_challenge,1,25,0.6084882020950317
arc_challenge,1,26,0.19434881210327148
arc_challenge,1,27,0.9428220987319946
arc_challenge,1,28,0.27928993105888367
arc_challenge,1,29,1.624292016029358
arc_challenge,1,30,0.39822378754615784
arc_challenge,1,31,1.4600064754486084
arc_challenge,1,32,0.43961209058761597
arc_challenge,1,33,0.690937340259552
arc_challenge,1,34,1.0569318532943726
arc_challenge,1,35,0.4829849302768707
arc_challenge,1,36,0.6515191793441772
arc_challenge,1,37,0.3160195052623749
arc_challenge,1,38,0.46424007415771484
arc_challenge,1,39,0.23762427270412445
arc_challenge,1,40,0.7221852540969849
arc_challenge,1,41,0.16188450157642365
arc_challenge,1,42,0.8788561820983887
arc_challenge,1,43,0.43203428387641907
arc_challenge,1,44,0.44810065627098083
arc_challenge,1,45,0.603983461856842
arc_challenge,1,46,0.3094150424003601
arc_challenge,1,47,0.26782017946243286
arc_challenge,1,48,0.23255382478237152
arc_challenge,1,49,0.9158679246902466
arc_challenge,1,50,0.8045312166213989
arc_challenge,2,51,0.01804596185684204
arc_challenge,2,52,0.01734781265258789
arc_challenge,2,53,0.45608964562416077
arc_challenge,2,54,0.3589024543762207
arc_challenge,2,55,0.02669340930879116
arc_challenge,2,56,0.040290653705596924
arc_challenge,2,57,0.09267313033342361
arc_challenge,2,58,0.6927635669708252
arc_challenge,2,59,0.7065224051475525
arc_challenge,2,60,0.038635898381471634
arc_challenge,2,61,0.1021479070186615
arc_challenge,2,62,0.7106319665908813
arc_challenge,2,63,0.11090610921382904
arc_challenge,2,64,0.7445266246795654
arc_challenge,2,65,0.18476127088069916
arc_challenge,2,66,0.29131826758384705
arc_challenge,2,67,0.019680069759488106
arc_challenge,2,68,0.12272044271230698
arc_challenge,2,69,0.7459232807159424
arc_challenge,2,70,0.7739585638046265
arc_challenge,2,71,0.1401495486497879
arc_challenge,2,72,0.20444276928901672
arc_challenge,2,73,0.22585009038448334
arc_challenge,2,74,0.12430065870285034
arc_challenge,2,75,0.03957502543926239
arc_challenge,2,76,0.1648213118314743
arc_challenge,2,77,0.03680157661437988
arc_challenge,2,78,0.005242139101028442
arc_challenge,2,79,0.09800936281681061
arc_challenge,2,80,0.08442311733961105
arc_challenge,2,81,0.008040132001042366
arc_challenge,2,82,0.011322295293211937
arc_challenge,2,83,0.2256164401769638
arc_challenge,2,84,0.5234123468399048
arc_challenge,2,85,0.1455623060464859
arc_challenge,2,86,0.4597961902618408
arc_challenge,2,87,0.2240438312292099
arc_challenge,2,88,0.05375126004219055
arc_challenge,2,89,0.007108786609023809
arc_challenge,2,90,0.04883163794875145
arc_challenge,2,91,0.14816638827323914
arc_challenge,2,92,0.02485264092683792
arc_challenge,2,93,0.8885423541069031
arc_challenge,2,94,0.3198527693748474
arc_challenge,2,95,0.03489626199007034
arc_challenge,2,96,0.09807879477739334
arc_challenge,2,97,0.153701052069664
arc_challenge,2,98,1.3283369541168213
arc_challenge,2,99,0.058354176580905914
arc_challenge,2,100,0.0038706499617546797
arc_challenge,3,101,0.016648558899760246
arc_challenge,3,102,0.14776729047298431
arc_challenge,3,103,0.07970109581947327
arc_challenge,3,104,0.005239035934209824
arc_challenge,3,105,0.01927812397480011
arc_challenge,3,106,0.45602282881736755
arc_challenge,3,107,0.20295308530330658
arc_challenge,3,108,0.46213504672050476
arc_challenge,3,109,0.07046211510896683
arc_challenge,3,110,0.054391954094171524
arc_challenge,3,111,0.12138452380895615
arc_challenge,3,112,0.0762365534901619
arc_challenge,3,113,0.0432286337018013
arc_challenge,3,114,0.08255189657211304
arc_challenge,3,115,0.04869550094008446
arc_challenge,3,116,0.0033384589478373528
arc_challenge,3,117,0.36052849888801575
arc_challenge,3,118,0.06160258874297142
arc_challenge,3,119,0.3200588822364807
arc_challenge,3,120,0.04729954153299332
arc_challenge,3,121,0.011576489545404911
arc_challenge,3,122,0.0020865725819021463
arc_challenge,3,123,0.1911889612674713
arc_challenge,3,124,0.02162858657538891
arc_challenge,3,125,0.020634623244404793
arc_challenge,3,126,0.14871367812156677
arc_challenge,3,127,0.02755800075829029
arc_challenge,3,128,0.05379071459174156
arc_challenge,3,129,0.0049669574946165085
arc_challenge,3,130,0.0017446876736357808
arc_challenge,3,131,0.14535504579544067
arc_challenge,3,132,0.006279804743826389
arc_challenge,3,133,0.19825172424316406
arc_challenge,3,134,0.023847462609410286
arc_challenge,3,135,0.08638336509466171
arc_challenge,3,136,0.007518298923969269
arc_challenge,3,137,0.2526490390300751
arc_challenge,3,138,0.004842251073569059
arc_challenge,3,139,1.2656008005142212
arc_challenge,3,140,0.0839427188038826
arc_challenge,3,141,0.14496582746505737
arc_challenge,3,142,0.1360025852918625
arc_challenge,3,143,0.05738493800163269
arc_challenge,3,144,0.0017567608738318086
arc_challenge,3,145,0.4568687975406647
arc_challenge,3,146,0.3356419503688812
arc_challenge,3,147,0.37482547760009766
arc_challenge,3,148,0.07456863671541214
arc_challenge,3,149,0.00878940150141716
arc_challenge,3,150,0.05188143253326416
boolq,1,1,1.9311264753341675
boolq,1,2,2.4441261291503906
boolq,1,3,2.3344600200653076
boolq,1,4,2.505533456802368
boolq,1,5,2.2763895988464355
boolq,1,6,0.18423470854759216
boolq,1,7,0.6935705542564392
boolq,1,8,0.22661961615085602
boolq,1,9,0.5246500968933105
boolq,1,10,0.27573060989379883
boolq,1,11,0.8064161539077759
boolq,1,12,0.6926975846290588
boolq,1,13,0.46421366930007935
boolq,1,14,0.02742965705692768
boolq,1,15,0.0643836259841919
boolq,1,16,0.34287121891975403
boolq,1,17,0.5187272429466248
boolq,1,18,0.6083656549453735
boolq,1,19,0.043718788772821426
boolq,1,20,0.016416599974036217
boolq,1,21,0.0109501201659441
boolq,1,22,0.01522582396864891
boolq,1,23,1.3906878232955933
boolq,1,24,1.0224997997283936
boolq,1,25,1.047989845275879
boolq,1,26,1.3977203369140625
boolq,1,27,0.044544048607349396
boolq,1,28,0.011974542401731014
boolq,1,29,0.5307052731513977
boolq,1,30,1.4392008781433105
boolq,1,31,0.06333987414836884
boolq,1,32,0.9021295309066772
boolq,1,33,0.8723768591880798
boolq,1,34,0.6034076809883118
boolq,1,35,1.0709702968597412
boolq,1,36,0.2067233920097351
boolq,1,37,0.4373078942298889
boolq,1,38,0.6043317914009094
boolq,1,39,0.16600394248962402
boolq,1,40,0.3362300395965576
boolq,1,41,0.23657046258449554
boolq,1,42,0.3438378572463989
boolq,1,43,0.5021926164627075
boolq,1,44,0.2883879840373993
boolq,1,45,0.3265495300292969
boolq,1,46,0.4128008782863617
boolq,1,47,0.4795573949813843
boolq,1,48,0.4020593762397766
boolq,1,49,0.49254757165908813
boolq,1,50,0.14503580331802368
boolq,2,51,0.17522180080413818
boolq,2,52,0.6552179455757141
boolq,2,53,0.22291848063468933
boolq,2,54,0.34301525354385376
boolq,2,55,0.15736132860183716
boolq,2,56,0.4258394241333008
boolq,2,57,0.15033195912837982
boolq,2,58,0.3388100564479828
boolq,2,59,0.5133389830589294
boolq,2,60,0.4775099456310272
boolq,2,61,0.5412318706512451
boolq,2,62,0.27353766560554504
boolq,2,63,0.2559225261211395
boolq,2,64,0.2607828676700592
boolq,2,65,0.31348538398742676
boolq,2,66,0.2378080040216446
boolq,2,67,0.25693321228027344
boolq,2,68,0.1861201673746109
boolq,2,69,0.14642798900604248
boolq,2,70,0.4649311304092407
boolq,2,71,0.4795159697532654
boolq,2,72,0.09022064507007599
boolq,2,73,0.3966573476791382
boolq,2,74,1.3102449178695679
boolq,2,75,0.10935744643211365
boolq,2,76,0.17274433374404907
boolq,2,77,1.291174054145813
boolq,2,78,0.07273982465267181
boolq,2,79,0.2509319484233856
boolq,2,80,0.23372793197631836
boolq,2,81,0.23931005597114563
boolq,2,82,0.2497224509716034
boolq,2,83,0.10510025918483734
boolq,2,84,0.13112090528011322
boolq,2,85,0.24632997810840607
boolq,2,86,0.08268982172012329
boolq,2,87,0.43797773122787476
boolq,2,88,0.5381085872650146
boolq,2,89,0.863750159740448
boolq,2,90,0.7330706119537354
boolq,2,91,0.06749559938907623
boolq,2,92,0.046956807374954224
boolq,2,93,0.4146394729614258
boolq,2,94,0.13521118462085724
boolq,2,95,0.0743650272488594
boolq,2,96,0.5901312828063965
boolq,2,97,0.28821322321891785
boolq,2,98,0.06427991390228271
boolq,2,99,0.05334526300430298
boolq,2,100,0.566325843334198
boolq,3,101,0.029781868681311607
boolq,3,102,0.014850097708404064
boolq,3,103,0.018319817259907722
boolq,3,104,0.5166985392570496
boolq,3,105,0.04817139357328415
boolq,3,106,0.2404935359954834
boolq,3,107,0.46286043524742126
boolq,3,108,1.0016883611679077
boolq,3,109,0.02869771048426628
boolq,3,110,0.4241257607936859
boolq,3,111,0.7419413924217224
boolq,3,112,0.9991565942764282
boolq,3,113,0.45708686113357544
boolq,3,114,0.01222953200340271
boolq,3,115,0.2810250222682953
boolq,3,116,0.22870013117790222
boolq,3,117,0.358205646276474
boolq,3,118,0.12054523080587387
boolq,3,119,0.11478815972805023
boolq,3,120,0.18338878452777863
boolq,3,121,0.08683427423238754
boolq,3,122,0.07690154761075974
boolq,3,123,0.11633236706256866
boolq,3,124,0.10086054354906082
boolq,3,125,0.11216287314891815
boolq,3,126,0.32866573333740234
boolq,3,127,0.018053917214274406
boolq,3,128,0.058188632130622864
boolq,3,129,0.3972175121307373
boolq,3,130,0.23238936066627502
boolq,3,131,0.06830761581659317
boolq,3,132,0.06951244175434113
boolq,3,133,0.11783204227685928
boolq,3,134,0.2844492197036743
boolq,3,135,0.227386474609375
boolq,3,136,0.09511973708868027
boolq,3,137,0.053267933428287506
boolq,3,138,0.046786271035671234
boolq,3,139,0.054248180240392685
boolq,3,140,0.11038799583911896
boolq,3,141,0.18518146872520447
boolq,3,142,0.05064999312162399
boolq,3,143,0.02192089334130287
boolq,3,144,0.03993432968854904
boolq,3,145,0.0316174142062664
boolq,3,146,0.2538246512413025
boolq,3,147,0.4044497311115265
boolq,3,148,0.039369627833366394
boolq,3,149,0.6569091081619263
boolq,3,150,1.1508358716964722
