task_name,epoch,step,loss
sciq,2,63,0.05385575816035271
sciq,2,64,0.015184280462563038
sciq,2,65,0.018917199224233627
sciq,2,66,0.5846797227859497
sciq,2,67,0.2207527607679367
sciq,2,68,0.03822164610028267
sciq,2,69,0.4338642358779907
sciq,2,70,0.059693630784749985
sciq,2,71,0.3783322870731354
sciq,2,72,0.05851804092526436
sciq,2,73,0.4128527045249939
sciq,2,74,0.07166997343301773
sciq,2,75,0.4627024829387665
sciq,2,76,0.05610975995659828
sciq,2,77,0.2559921145439148
sciq,2,78,0.46729496121406555
sciq,2,79,0.2229490578174591
sciq,2,80,0.6361276507377625
sciq,2,81,0.004993850365281105
sciq,2,82,0.3499353229999542
sciq,2,83,0.8681721687316895
sciq,2,84,0.3672164976596832
sciq,2,85,0.19867336750030518
sciq,2,86,0.1398259848356247
sciq,2,87,0.030049258843064308
sciq,2,88,0.332886278629303
sciq,2,89,1.2824687957763672
sciq,2,90,0.30473214387893677
sciq,2,91,1.7662193775177002
sciq,2,92,0.13375790417194366
sciq,2,93,0.044806480407714844
sciq,2,94,0.05856062099337578
sciq,2,95,0.4129302203655243
sciq,2,96,0.39408665895462036
sciq,2,97,0.13626931607723236
sciq,2,98,1.384558081626892
sciq,2,99,0.504214882850647
sciq,2,100,0.271279513835907
sciq,3,101,0.0057183257304131985
sciq,3,102,0.025381244719028473
sciq,3,103,0.015023799613118172
sciq,3,104,0.04395098239183426
sciq,3,105,0.30328091979026794
sciq,3,106,0.19035808742046356
sciq,3,107,0.05779317021369934
sciq,3,108,0.004033240955322981
sciq,3,109,0.059827033430337906
sciq,3,110,0.1709533929824829
sciq,3,111,0.01066537480801344
sciq,3,112,0.004570079501718283
sciq,3,113,0.24226270616054535
sciq,3,114,0.04149545729160309
sciq,3,115,0.17632313072681427
sciq,3,116,0.003047976642847061
sciq,3,117,0.19636066257953644
sciq,3,118,0.10720985382795334
sciq,3,119,0.05462018400430679
sciq,3,120,0.15788599848747253
sciq,3,121,1.0912426710128784
sciq,3,122,0.025188300758600235
sciq,3,123,0.00684053311124444
sciq,3,124,0.07985369861125946
sciq,3,125,0.04094615951180458
sciq,3,126,0.012933705002069473
sciq,3,127,0.6926913857460022
sciq,3,128,0.2867352366447449
sciq,3,129,0.09601246565580368
sciq,3,130,0.02148784138262272
sciq,3,131,0.012174517847597599
sciq,3,132,0.009477394632995129
sciq,3,133,0.02806135080754757
sciq,3,134,0.03896124288439751
sciq,3,135,0.0015111592365428805
sciq,3,136,0.8827056288719177
sciq,3,137,0.020669905468821526
sciq,3,138,0.006130090449005365
sciq,3,139,0.019208889454603195
sciq,3,140,0.11766386777162552
sciq,3,141,0.011896157637238503
sciq,3,142,0.006658664904534817
sciq,3,143,0.2717958688735962
sciq,3,144,0.00504302280023694
sciq,3,145,0.011552966199815273
sciq,3,146,0.03572826460003853
sciq,3,147,0.0025535556487739086
sciq,3,148,0.024500466883182526
sciq,3,149,0.08383874595165253
sciq,3,150,0.08255406469106674
arc_challenge,1,1,1.0676039457321167
arc_challenge,1,2,0.9427987337112427
arc_challenge,1,3,1.0180689096450806
arc_challenge,1,4,0.7149784564971924
arc_challenge,1,5,0.6934818029403687
arc_challenge,1,6,2.2608678340911865
arc_challenge,1,7,1.2610875368118286
arc_challenge,1,8,0.2827903628349304
arc_challenge,1,9,0.12221741676330566
arc_challenge,1,10,0.39450356364250183
arc_challenge,1,11,0.8122283816337585
arc_challenge,1,12,0.17939874529838562
arc_challenge,1,13,1.6612434387207031
arc_challenge,1,14,0.4602120816707611
arc_challenge,1,15,0.9481427669525146
arc_challenge,1,16,0.9733551144599915
arc_challenge,1,17,0.6185707449913025
arc_challenge,1,18,0.48171794414520264
arc_challenge,1,19,0.5522596836090088
arc_challenge,1,20,0.26981595158576965
arc_challenge,1,21,0.3317772448062897
arc_challenge,1,22,0.5014942288398743
arc_challenge,1,23,0.6147476434707642
arc_challenge,1,24,0.25896456837654114
arc_challenge,1,25,0.14510947465896606
arc_challenge,1,26,0.20305781066417694
arc_challenge,1,27,0.04165775701403618
arc_challenge,1,28,0.08801990002393723
arc_challenge,1,29,0.2824558615684509
arc_challenge,1,30,0.7870577573776245
arc_challenge,1,31,0.20291005074977875
arc_challenge,1,32,0.3928329050540924
arc_challenge,1,33,1.111893653869629
arc_challenge,1,34,0.4122152328491211
arc_challenge,1,35,0.8683990240097046
arc_challenge,1,36,0.19089959561824799
arc_challenge,1,37,0.8824408650398254
arc_challenge,1,38,1.0380933284759521
arc_challenge,1,39,0.36000293493270874
arc_challenge,1,40,0.9346030950546265
arc_challenge,1,41,0.9308733344078064
arc_challenge,1,42,1.440363883972168
arc_challenge,1,43,0.8986436128616333
arc_challenge,1,44,0.6927419900894165
arc_challenge,1,45,0.1832224428653717
arc_challenge,1,46,1.5711392164230347
arc_challenge,1,47,0.1710272878408432
arc_challenge,1,48,0.37975600361824036
arc_challenge,1,49,0.4556533992290497
arc_challenge,1,50,0.5818676948547363
arc_challenge,1,51,0.22538292407989502
arc_challenge,1,52,0.4066601097583771
arc_challenge,1,53,0.5872096419334412
arc_challenge,1,54,0.46434786915779114
arc_challenge,1,55,2.169121503829956
arc_challenge,1,56,0.7492606043815613
arc_challenge,1,57,1.353601098060608
arc_challenge,1,58,0.3655516803264618
arc_challenge,1,59,0.16477757692337036
arc_challenge,1,60,0.5874584913253784
arc_challenge,2,61,0.05332636833190918
arc_challenge,2,62,0.2636175751686096
arc_challenge,2,63,0.04594383016228676
arc_challenge,2,64,0.27444615960121155
arc_challenge,2,65,0.8477999567985535
arc_challenge,2,66,0.7925577759742737
arc_challenge,2,67,0.21249157190322876
arc_challenge,2,68,0.034055911004543304
arc_challenge,2,69,0.049605049192905426
arc_challenge,2,70,0.14270836114883423
arc_challenge,2,71,0.275544673204422
arc_challenge,2,72,0.07959340512752533
arc_challenge,2,73,0.5512274503707886
arc_challenge,2,74,0.18908509612083435
arc_challenge,2,75,0.2221638411283493
arc_challenge,2,76,0.1296195685863495
arc_challenge,2,77,0.33739539980888367
arc_challenge,2,78,0.04585796594619751
arc_challenge,2,79,0.5163609981536865
arc_challenge,2,80,0.2162848263978958
arc_challenge,2,81,0.1642845720052719
arc_challenge,2,82,0.3309174180030823
arc_challenge,2,83,0.7348037362098694
arc_challenge,2,84,0.1288156807422638
arc_challenge,2,85,0.027628937736153603
arc_challenge,2,86,0.23808594048023224
arc_challenge,2,87,0.3410474956035614
arc_challenge,2,88,0.09315326064825058
arc_challenge,2,89,0.8567850589752197
arc_challenge,2,90,0.2217560112476349
arc_challenge,2,91,0.589812159538269
arc_challenge,2,92,1.493224024772644
arc_challenge,2,93,0.5388795137405396
arc_challenge,2,94,0.13197165727615356
arc_challenge,2,95,0.8017128705978394
arc_challenge,2,96,0.08557213842868805
arc_challenge,2,97,0.116324782371521
arc_challenge,2,98,0.36338725686073303
arc_challenge,2,99,0.08528909087181091
arc_challenge,2,100,0.08261727541685104
arc_challenge,2,101,0.012871438637375832
arc_challenge,2,102,0.5168316960334778
arc_challenge,2,103,0.11829020082950592
arc_challenge,2,104,1.628138780593872
arc_challenge,2,105,0.00987948291003704
arc_challenge,2,106,0.1215941533446312
arc_challenge,2,107,0.10564784705638885
arc_challenge,2,108,0.3090410828590393
arc_challenge,2,109,0.22584664821624756
arc_challenge,2,110,0.47572818398475647
arc_challenge,2,111,0.12582185864448547
arc_challenge,2,112,0.22519777715206146
arc_challenge,2,113,0.05505640432238579
arc_challenge,2,114,0.9260602593421936
arc_challenge,2,115,0.006780048832297325
arc_challenge,2,116,0.327531635761261
arc_challenge,2,117,0.3444657325744629
arc_challenge,2,118,0.5133554935455322
arc_challenge,2,119,0.011355739086866379
arc_challenge,2,120,0.06781298667192459
arc_challenge,3,121,0.007240497041493654
arc_challenge,3,122,0.13062258064746857
arc_challenge,3,123,0.008070537820458412
arc_challenge,3,124,0.001403788453899324
arc_challenge,3,125,0.01167839765548706
arc_challenge,3,126,0.4408075511455536
arc_challenge,3,127,0.008676135912537575
arc_challenge,3,128,0.24405136704444885
arc_challenge,3,129,0.05272269248962402
arc_challenge,3,130,0.23895393311977386
arc_challenge,3,131,0.010232994332909584
arc_challenge,3,132,0.32214900851249695
arc_challenge,3,133,0.023922083899378777
arc_challenge,3,134,0.010385667905211449
arc_challenge,3,135,0.0032200331334024668
arc_challenge,3,136,0.019396450370550156
arc_challenge,3,137,0.02349880337715149
arc_challenge,3,138,0.03920626640319824
arc_challenge,3,139,0.017703378573060036
arc_challenge,3,140,0.007376630790531635
arc_challenge,3,141,0.0037838814314454794
arc_challenge,3,142,0.3416309356689453
arc_challenge,3,143,0.0027948222123086452
arc_challenge,3,144,0.4355217218399048
arc_challenge,3,145,0.061205532401800156
arc_challenge,3,146,0.45898938179016113
arc_challenge,3,147,0.09681092947721481
arc_challenge,3,148,0.008018302731215954
arc_challenge,3,149,0.15567857027053833
arc_challenge,3,150,0.0008354460005648434
arc_challenge,3,151,0.019468607380986214
arc_challenge,3,152,0.13803504407405853
arc_challenge,3,153,0.018079396337270737
arc_challenge,3,154,0.39642533659935
arc_challenge,3,155,0.2732369005680084
arc_challenge,3,156,0.07932328432798386
arc_challenge,3,157,0.007935554720461369
arc_challenge,3,158,0.09977876394987106
arc_challenge,3,159,0.023003872483968735
arc_challenge,3,160,0.03519373759627342
arc_challenge,3,161,0.002038905629888177
arc_challenge,3,162,0.01779280975461006
arc_challenge,3,163,0.12546059489250183
arc_challenge,3,164,0.004356274846941233
arc_challenge,3,165,0.5659263730049133
arc_challenge,3,166,0.005489216186106205
arc_challenge,3,167,0.06837500631809235
arc_challenge,3,168,0.018341315910220146
arc_challenge,3,169,0.08535712212324142
arc_challenge,3,170,0.004307118710130453
arc_challenge,3,171,0.5945701003074646
arc_challenge,3,172,0.0009917359566316009
arc_challenge,3,173,0.0012862449511885643
arc_challenge,3,174,0.22401362657546997
arc_challenge,3,175,0.015016808174550533
arc_challenge,3,176,0.12518054246902466
arc_challenge,3,177,0.024365486577153206
arc_challenge,3,178,0.014485645107924938
arc_challenge,3,179,0.3659786283969879
arc_challenge,3,180,0.04992229491472244
boolq,1,1,5.2367706298828125
boolq,1,2,2.8195302486419678
boolq,1,3,2.2776498794555664
boolq,1,4,3.479008913040161
boolq,1,5,0.9932548999786377
boolq,1,6,0.4561130702495575
boolq,1,7,1.0726906061172485
boolq,1,8,0.548274040222168
boolq,1,9,0.3663657307624817
boolq,1,10,0.4212726056575775
boolq,1,11,0.20754380524158478
boolq,1,12,0.9482576251029968
boolq,1,13,0.07723972946405411
boolq,1,14,1.8520232439041138
boolq,1,15,0.007827499881386757
boolq,1,16,0.5266677141189575
boolq,1,17,0.13561007380485535
boolq,1,18,0.04894312843680382
boolq,1,19,0.7574528455734253
boolq,1,20,0.031096993014216423
boolq,1,21,0.24796374142169952
boolq,1,22,0.023813003674149513
boolq,1,23,0.07386872917413712
boolq,1,24,0.08791644871234894
boolq,1,25,0.3484950065612793
boolq,1,26,0.0036436100490391254
boolq,1,27,0.023596903309226036
boolq,1,28,1.4746241569519043
boolq,1,29,0.3407561182975769
boolq,1,30,0.0020470547024160624
boolq,1,31,0.7964907288551331
boolq,1,32,0.011815885081887245
boolq,1,33,1.0707296133041382
boolq,1,34,0.6263306140899658
boolq,1,35,0.017158426344394684
boolq,1,36,0.5118833184242249
boolq,1,37,0.6610600352287292
boolq,1,38,1.2976235151290894
boolq,1,39,0.5401395559310913
boolq,1,40,0.6347365975379944
boolq,1,41,0.6026461124420166
boolq,1,42,0.4189097285270691
boolq,1,43,0.11406334489583969
boolq,1,44,0.5235872864723206
boolq,1,45,0.2826704680919647
boolq,1,46,0.11779046058654785
boolq,1,47,0.054754696786403656
boolq,1,48,0.31915631890296936
boolq,1,49,0.20019316673278809
boolq,1,50,0.3458316922187805
boolq,1,51,0.27133306860923767
boolq,1,52,0.28274303674697876
boolq,1,53,0.057269565761089325
boolq,1,54,0.0559304878115654
boolq,1,55,0.06337746232748032
boolq,1,56,0.03979417681694031
boolq,1,57,0.8406442403793335
boolq,1,58,0.07744497060775757
boolq,1,59,1.0584807395935059
boolq,1,60,0.006247491110116243
boolq,2,61,0.0028113992884755135
boolq,2,62,0.005958206485956907
boolq,2,63,1.0371177196502686
boolq,2,64,0.0008449379820376635
boolq,2,65,0.00941799208521843
boolq,2,66,2.613818645477295
boolq,2,67,0.018627416342496872
boolq,2,68,0.002235172316431999
boolq,2,69,0.9025489687919617
boolq,2,70,0.016911806538701057
boolq,2,71,2.408856153488159
boolq,2,72,0.9593490958213806
boolq,2,73,1.026343822479248
boolq,2,74,0.011399714276194572
boolq,2,75,0.004533316940069199
boolq,2,76,0.005044527351856232
boolq,2,77,0.7932376265525818
boolq,2,78,0.8806363344192505
boolq,2,79,0.0056330300867557526
boolq,2,80,0.004072993062436581
boolq,2,81,1.9975554943084717
boolq,2,82,0.022301085293293
boolq,2,83,0.01358703337609768
boolq,2,84,0.260127454996109
boolq,2,85,0.01827150583267212
boolq,2,86,0.2014842927455902
boolq,2,87,0.019094392657279968
boolq,2,88,0.053558118641376495
boolq,2,89,0.87614905834198
boolq,2,90,0.1200401559472084
boolq,2,91,0.009092417545616627
boolq,2,92,0.07961123436689377
boolq,2,93,0.005583127494901419
boolq,2,94,0.8388298749923706
boolq,2,95,0.4778975248336792
boolq,2,96,0.5392807722091675
boolq,2,97,1.6491562128067017
boolq,2,98,0.7182317972183228
boolq,2,99,0.9663381576538086
boolq,2,100,2.404125213623047
boolq,2,101,0.19731459021568298
boolq,2,102,1.8066089153289795
boolq,2,103,0.40009281039237976
boolq,2,104,0.3986130952835083
boolq,2,105,0.11863677203655243
boolq,2,106,0.38082119822502136
boolq,2,107,0.3770079016685486
boolq,2,108,0.034989405423402786
boolq,2,109,0.08690522611141205
boolq,2,110,0.48890769481658936
boolq,2,111,0.14367374777793884
boolq,2,112,0.3708967864513397
boolq,2,113,0.22055931389331818
boolq,2,114,0.4326726496219635
boolq,2,115,0.36861878633499146
boolq,2,116,0.3400958776473999
boolq,2,117,0.26269325613975525
boolq,2,118,0.2849774658679962
boolq,2,119,0.5171515941619873
boolq,2,120,0.11840498447418213
boolq,3,121,0.20338836312294006
boolq,3,122,0.09982497990131378
boolq,3,123,0.13643983006477356
boolq,3,124,0.22743768990039825
boolq,3,125,0.08453358709812164
boolq,3,126,0.11477202922105789
boolq,3,127,0.011433331295847893
boolq,3,128,0.016801172867417336
boolq,3,129,0.25818777084350586
boolq,3,130,0.45740509033203125
boolq,3,131,0.10107306391000748
boolq,3,132,0.04369187727570534
boolq,3,133,0.02885223552584648
boolq,3,134,0.6824756860733032
boolq,3,135,0.4614189863204956
boolq,3,136,0.5110780596733093
boolq,3,137,0.2156059294939041
boolq,3,138,0.26547971367836
boolq,3,139,0.5641129016876221
boolq,3,140,0.16526156663894653
boolq,3,141,0.08035067468881607
boolq,3,142,0.43206027150154114
boolq,3,143,0.29666030406951904
boolq,3,144,0.07457831501960754
boolq,3,145,0.15941639244556427
boolq,3,146,0.0033684622030705214
boolq,3,147,0.8439897894859314
boolq,3,148,0.2577795386314392
boolq,3,149,0.20033049583435059
boolq,3,150,0.08407865464687347
boolq,3,151,0.0011531055206432939
boolq,3,152,0.1656530797481537
boolq,3,153,0.15962758660316467
boolq,3,154,0.024348437786102295
boolq,3,155,0.5997329950332642
boolq,3,156,0.564128041267395
boolq,3,157,0.38074129819869995
boolq,3,158,0.4530971050262451
boolq,3,159,0.06560836732387543
boolq,3,160,0.013798747211694717
boolq,3,161,0.07131502777338028
boolq,3,162,0.1988784521818161
boolq,3,163,0.03760474920272827
boolq,3,164,0.06239752098917961
boolq,3,165,0.029175762087106705
boolq,3,166,0.048397671431303024
boolq,3,167,0.3335976004600525
boolq,3,168,0.28915658593177795
boolq,3,169,0.003902786411345005
boolq,3,170,0.008775454014539719
boolq,3,171,0.005215572193264961
boolq,3,172,0.05477399379014969
boolq,3,173,0.10460694134235382
boolq,3,174,0.07928818464279175
boolq,3,175,0.4552859663963318
boolq,3,176,0.4185775816440582
boolq,3,177,0.038459740579128265
boolq,3,178,0.4761887192726135
boolq,3,179,0.2250579446554184
boolq,3,180,0.015192494727671146
